Bol015882  locus=Scaffold000160:449650:450189:+,Bol007265  locus=Scaffold000263:113402:113864:-,Bol021320  locus=Scaffold000116:834721:836130:+,Bol024441  locus=Scaffold000092:31601:31993:-
Bol015884  locus=Scaffold000160:456951:458249:+,Bol007267  locus=Scaffold000263:127349:127951:-,Bol021323  locus=Scaffold000116:854458:856360:-,Bol024446  locus=Scaffold000092:57577:62505:-
Bol015885  locus=Scaffold000160:479558:480817:-,Bol007268  locus=Scaffold000263:128616:129753:-,Bol021324  locus=Scaffold000116:858645:860016:+,Bol024447  locus=Scaffold000092:63551:65320:-
Bol015887  locus=Scaffold000160:500909:502115:-,Bol007269  locus=Scaffold000263:155210:158624:+,Bol021325  locus=Scaffold000116:860646:861446:+,Bol024449  locus=Scaffold000092:75297:77345:-
Bol015890  locus=Scaffold000160:510841:512940:-,Bol007270  locus=Scaffold000263:158817:160449:-,Bol021326  locus=Scaffold000116:862104:864112:-,Bol024452  locus=Scaffold000092:83539:85499:-
Bol015892  locus=Scaffold000160:593470:595375:-,Bol007272  locus=Scaffold000263:166384:175373:-,Bol021331  locus=Scaffold000116:887893:888327:+,Bol024453  locus=Scaffold000092:89401:90173:-
Bol015895  locus=Scaffold000160:633549:634612:+,Bol007274  locus=Scaffold000263:193527:194651:+,Bol021332  locus=Scaffold000116:888598:890795:-,Bol024460  locus=Scaffold000092:115476:115886:+
Bol015896  locus=Scaffold000160:635144:637417:-,Bol007275  locus=Scaffold000263:195086:196189:-,Bol021333  locus=Scaffold000116:891523:893376:-,Bol024461  locus=Scaffold000092:121862:123681:+
Bol015898  locus=Scaffold000160:678039:682992:+,Bol007276  locus=Scaffold000263:199712:212261:-,Bol021335  locus=Scaffold000116:897134:901370:-,Bol024462  locus=Scaffold000092:127788:129998:-
Bol015899  locus=Scaffold000160:706690:709069:+,Bol007277  locus=Scaffold000263:213391:215990:+,Bol021336  locus=Scaffold000116:913151:916539:+,Bol024463  locus=Scaffold000092:131608:134376:+
Bol015902  locus=Scaffold000160:751265:752466:+,Bol007280  locus=Scaffold000263:236682:237120:+,Bol021338  locus=Scaffold000116:934045:935412:-,Bol024467  locus=Scaffold000092:149930:151757:+
Bol015903  locus=Scaffold000160:759728:761738:+,Bol007281  locus=Scaffold000263:244637:245720:+,Bol021340  locus=Scaffold000116:956642:959457:-,Bol024469  locus=Scaffold000092:188361:192880:-
Bol015905  locus=Scaffold000160:763113:763779:-,Bol007284  locus=Scaffold000263:259185:261369:+,Bol021341  locus=Scaffold000116:960390:965408:-,Bol024472  locus=Scaffold000092:196129:198231:-
Bol015907  locus=Scaffold000160:771225:771752:+,Bol007286  locus=Scaffold000263:272163:274082:-,Bol021344  locus=Scaffold000116:979167:982310:+,Bol024474  locus=Scaffold000092:200768:202461:+
Bol015908  locus=Scaffold000160:775382:776863:-,Bol007287  locus=Scaffold000263:285109:287060:-,Bol021345  locus=Scaffold000116:983931:988071:+,Bol024475  locus=Scaffold000092:203285:206629:-
Bol015915  locus=Scaffold000160:861334:865775:+,Bol007288  locus=Scaffold000263:297393:299337:-,Bol021348  locus=Scaffold000116:996576:999133:-,Bol024476  locus=Scaffold000092:223621:225353:+
Bol015916  locus=Scaffold000160:875440:876857:-,Bol007289  locus=Scaffold000263:300870:302282:-,Bol021352  locus=Scaffold000116:1022207:1022677:-,Bol024479  locus=Scaffold000092:233855:236964:+
Bol015919  locus=Scaffold000160:901204:902718:-,Bol007290  locus=Scaffold000263:302912:304419:+,Bol021354  locus=Scaffold000116:1025078:1027545:-,Bol024480  locus=Scaffold000092:237780:238334:+
Bol015921  locus=Scaffold000160:909630:911320:+,Bol007291  locus=Scaffold000263:310073:311141:+,Bol021358  locus=Scaffold000116:1040542:1042186:-,Bol024482  locus=Scaffold000092:242254:254648:+
Bol015926  locus=Scaffold000160:1010070:1012294:+,Bol007295  locus=Scaffold000263:350774:352758:+,Bol021359  locus=Scaffold000116:1043706:1046379:-,Bol024483  locus=Scaffold000092:257497:263691:+
Bol015928  locus=Scaffold000160:1022683:1025434:-,Bol007297  locus=Scaffold000263:355130:359722:-,Bol021360  locus=Scaffold000116:1067748:1069046:-,Bol024486  locus=Scaffold000092:283019:286271:+
Bol015929  locus=Scaffold000160:1026189:1027443:+,Bol007300  locus=Scaffold000263:369890:370715:-,Bol021363  locus=Scaffold000116:1095834:1097741:-,Bol024487  locus=Scaffold000092:290017:292743:-
Bol015931  locus=Scaffold000160:1064488:1065339:+,Bol007308  locus=Scaffold000263:410452:412689:+,Bol021364  locus=Scaffold000116:1100682:1102655:-,Bol024490  locus=Scaffold000092:312078:312751:+
Bol015932  locus=Scaffold000160:1075318:1077496:-,Bol007317  locus=Scaffold000263:437826:438365:-,Bol021366  locus=Scaffold000116:1126109:1127267:+,Bol024491  locus=Scaffold000092:315955:318018:+
Bol015936  locus=Scaffold000160:1193454:1194542:+,Bol007318  locus=Scaffold000263:439477:440130:-,Bol021367  locus=Scaffold000116:1139663:1140776:-,Bol024492  locus=Scaffold000092:319765:320178:+
Bol015937  locus=Scaffold000160:1202290:1202820:-,Bol007319  locus=Scaffold000263:441581:442243:-,Bol021369  locus=Scaffold000116:1151083:1152687:-,Bol024493  locus=Scaffold000092:322945:334482:-
Bol006979  locus=Scaffold000268:46104:47488:-,Bol007320  locus=Scaffold000263:445958:447790:+,Bol021374  locus=Scaffold000116:1197161:1198897:-,Bol024494  locus=Scaffold000092:337461:341074:-
Bol006986  locus=Scaffold000268:160921:164789:-,Bol007321  locus=Scaffold000263:448022:452473:-,Bol021376  locus=Scaffold000116:1210206:1215538:+,Bol024495  locus=Scaffold000092:341828:343282:+
Bol006991  locus=Scaffold000268:277787:279695:-,Bol007323  locus=Scaffold000263:460791:461540:-,Bol021379  locus=Scaffold000116:1234870:1238284:+,Bol024496  locus=Scaffold000092:343699:345306:-
Bol006996  locus=Scaffold000268:315637:316390:+,Bol007326  locus=Scaffold000263:491642:494358:-,Bol021385  locus=Scaffold000116:1285477:1287904:+,Bol024497  locus=Scaffold000092:351466:358979:+
Bol006997  locus=Scaffold000268:317203:319181:-,Bol007331  locus=Scaffold000263:525912:526980:+,Bol021400  locus=Scaffold000116:1321625:1323134:-,Bol024501  locus=Scaffold000092:370954:374215:-
Bol006999  locus=Scaffold000268:328936:332091:+,Bol007332  locus=Scaffold000263:527598:528716:-,Bol021401  locus=Scaffold000116:1328095:1329588:+,Bol024504  locus=Scaffold000092:397631:398703:+
Bol007002  locus=Scaffold000268:362451:363994:-,Bol007333  locus=Scaffold000263:530234:532152:-,Bol021402  locus=Scaffold000116:1334024:1334995:-,Bol024505  locus=Scaffold000092:416938:420461:-
Bol007003  locus=Scaffold000268:367634:370991:-,Bol007334  locus=Scaffold000263:534272:534739:+,Bol021403  locus=Scaffold000116:1336559:1339731:-,Bol024506  locus=Scaffold000092:424677:426247:+
Bol007006  locus=Scaffold000268:380320:384747:+,Bol007335  locus=Scaffold000263:541528:544484:+,Bol021405  locus=Scaffold000116:1343386:1344871:-,Bol024507  locus=Scaffold000092:428210:428689:+
Bol007007  locus=Scaffold000268:385132:386229:-,Bol007336  locus=Scaffold000263:545273:546052:+,Bol021406  locus=Scaffold000116:1349815:1351232:-,Bol024510  locus=Scaffold000092:438903:445590:-
Bol007009  locus=Scaffold000268:433769:436878:+,Bol007337  locus=Scaffold000263:551348:554969:-,Bol021407  locus=Scaffold000116:1386092:1387756:+,Bol024512  locus=Scaffold000092:454662:462851:-
Bol007010  locus=Scaffold000268:440074:440667:+,Bol007339  locus=Scaffold000263:567907:570126:-,Bol021408  locus=Scaffold000116:1394333:1395385:-,Bol024514  locus=Scaffold000092:466757:467371:-
Bol007012  locus=Scaffold000268:446795:447632:+,Bol007340  locus=Scaffold000263:585248:587385:+,Bol015120  locus=Scaffold000167:94169:96193:+,Bol024516  locus=Scaffold000092:475947:482446:-
Bol007013  locus=Scaffold000268:447858:450540:-,Bol007341  locus=Scaffold000263:588487:589833:-,Bol015121  locus=Scaffold000167:106622:110949:+,Bol024517  locus=Scaffold000092:485320:487874:+
Bol007014  locus=Scaffold000268:455292:456534:+,Bol007342  locus=Scaffold000263:603503:603973:-,Bol015126  locus=Scaffold000167:309677:311368:-,Bol024518  locus=Scaffold000092:489542:491770:+
Bol007015  locus=Scaffold000268:456898:459858:-,Bol007343  locus=Scaffold000263:609311:610567:-,Bol015128  locus=Scaffold000167:337489:340305:-,Bol024521  locus=Scaffold000092:513929:516353:+
Bol007016  locus=Scaffold000268:460785:462178:-,Bol007345  locus=Scaffold000263:629881:632081:-,Bol015139  locus=Scaffold000167:454563:456210:+,Bol024523  locus=Scaffold000092:520277:521482:-
Bol007019  locus=Scaffold000268:501033:501983:+,Bol007347  locus=Scaffold000263:653917:654318:-,Bol015147  locus=Scaffold000167:528794:531356:+,Bol024524  locus=Scaffold000092:522044:523352:-
Bol007020  locus=Scaffold000268:507857:510966:-,Bol007348  locus=Scaffold000263:667732:668307:-,Bol015154  locus=Scaffold000167:598218:602043:+,Bol024528  locus=Scaffold000092:540424:541696:-
Bol007021  locus=Scaffold000268:511596:515136:-,Bol007349  locus=Scaffold000263:668660:676846:-,Bol015159  locus=Scaffold000167:713693:720472:+,Bol024530  locus=Scaffold000092:544801:548965:+
Bol007022  locus=Scaffold000268:518857:519807:+,Bol016135  locus=Scaffold000157_P1:5509:6039:-,Bol015160  locus=Scaffold000167:738003:739184:-,Bol024532  locus=Scaffold000092:555822:557511:-
Bol007024  locus=Scaffold000268:552171:552794:+,Bol016136  locus=Scaffold000157_P1:9360:13921:+,Bol015170  locus=Scaffold000167:819927:820754:+,Bol024533  locus=Scaffold000092:570959:574554:+
Bol007025  locus=Scaffold000268:572098:572850:+,Bol016137  locus=Scaffold000157_P1:74403:76156:+,Bol015171  locus=Scaffold000167:826510:828636:+,Bol024534  locus=Scaffold000092:578520:581619:+
Bol007027  locus=Scaffold000268:577288:578721:-,Bol016139  locus=Scaffold000157_P1:100575:102378:+,Bol015172  locus=Scaffold000167:829257:831357:-,Bol024537  locus=Scaffold000092:635954:641829:-
Bol007028  locus=Scaffold000268:579751:583589:-,Bol016141  locus=Scaffold000157_P1:113435:116801:+,Bol015174  locus=Scaffold000167:839767:842735:-,Bol024539  locus=Scaffold000092:649549:651315:+
Bol007029  locus=Scaffold000268:591483:592788:-,Bol016146  locus=Scaffold000157_P1:135478:136904:-,Bol015177  locus=Scaffold000167:884765:888256:-,Bol024541  locus=Scaffold000092:656039:658469:+
Bol007030  locus=Scaffold000268:598794:600094:-,Bol016153  locus=Scaffold000157_P1:185300:186804:+,Bol015179  locus=Scaffold000167:906206:907552:+,Bol024542  locus=Scaffold000092:663688:665624:+
Bol007032  locus=Scaffold000268:620217:620819:+,Bol016155  locus=Scaffold000157_P1:195596:199238:-,Bol015182  locus=Scaffold000167:917320:918546:-,Bol024549  locus=Scaffold000092:688943:690030:-
Bol007035  locus=Scaffold000268:642892:643383:+,Bol016159  locus=Scaffold000157_P1:226931:227914:+,Bol015183  locus=Scaffold000167:936526:937537:+,Bol024551  locus=Scaffold000092:692906:693334:+
Bol007036  locus=Scaffold000268:643407:645199:+,Bol016162  locus=Scaffold000157_P1:245334:245681:+,Bol015187  locus=Scaffold000167:970644:971770:-,Bol024555  locus=Scaffold000092:719430:720656:+
Bol007037  locus=Scaffold000268:653344:655282:+,Bol016164  locus=Scaffold000157_P1:256680:257570:+,Bol015188  locus=Scaffold000167:981333:983532:+,Bol024556  locus=Scaffold000092:725362:732516:-
Bol014079  locus=Scaffold000178:12791:13515:-,Bol016166  locus=Scaffold000157_P1:273433:274099:+,Bol015191  locus=Scaffold000167:1011057:1014986:-,Bol024557  locus=Scaffold000092:734219:736794:-
Bol014080  locus=Scaffold000178:38280:40097:-,Bol016168  locus=Scaffold000157_P1:317274:318184:+,Bol015197  locus=Scaffold000167:1122178:1123309:+,Bol024558  locus=Scaffold000092:741763:743307:+
Bol014081  locus=Scaffold000178:47992:50370:-,Bol016169  locus=Scaffold000157_P1:319844:320239:+,Bol019570  locus=Scaffold000129:53355:54980:+,Bol024561  locus=Scaffold000092:745384:747379:-
Bol014083  locus=Scaffold000178:55810:58764:+,Bol016171  locus=Scaffold000157_P1:327199:329070:-,Bol019571  locus=Scaffold000129:55220:57177:-,Bol024562  locus=Scaffold000092:748032:751058:-
Bol014084  locus=Scaffold000178:61965:67064:+,Bol016172  locus=Scaffold000157_P1:338003:340695:-,Bol019573  locus=Scaffold000129:62100:62838:+,Bol024565  locus=Scaffold000092:766415:767925:-
Bol014085  locus=Scaffold000178:67473:68528:+,Bol016177  locus=Scaffold000157_P1:399576:400595:+,Bol019576  locus=Scaffold000129:75932:79309:+,Bol024566  locus=Scaffold000092:768844:769804:+
Bol014099  locus=Scaffold000178:193618:194867:+,Bol016181  locus=Scaffold000157_P1:414894:415711:+,Bol019579  locus=Scaffold000129:83613:85098:+,Bol024568  locus=Scaffold000092:802852:803259:-
Bol014101  locus=Scaffold000178:204450:204998:+,Bol016182  locus=Scaffold000157_P1:425307:425953:+,Bol019583  locus=Scaffold000129:132304:133191:-,Bol024569  locus=Scaffold000092:808130:810192:-
Bol014102  locus=Scaffold000178:274175:279300:+,Bol016185  locus=Scaffold000157_P1:433887:438676:-,Bol019587  locus=Scaffold000129:153624:154594:-,Bol024570  locus=Scaffold000092:810715:812395:-
Bol014105  locus=Scaffold000178:290186:290714:+,Bol016187  locus=Scaffold000157_P1:441097:442557:-,Bol019588  locus=Scaffold000129:155223:157027:-,Bol024571  locus=Scaffold000092:815328:816081:+
Bol014106  locus=Scaffold000178:293579:303504:-,Bol016189  locus=Scaffold000157_P1:453897:454398:+,Bol019592  locus=Scaffold000129:192707:196090:+,Bol024572  locus=Scaffold000092:817143:819360:+
Bol014110  locus=Scaffold000178:363973:364702:-,Bol016193  locus=Scaffold000157_P1:481501:482326:-,Bol019593  locus=Scaffold000129:199214:203807:-,Bol024573  locus=Scaffold000092:819701:822041:-
Bol014124  locus=Scaffold000178:500112:502218:-,Bol016195  locus=Scaffold000157_P1:497211:498907:+,Bol019596  locus=Scaffold000129:240449:241540:+,Bol024574  locus=Scaffold000092:826812:828648:+
Bol014125  locus=Scaffold000178:505056:509037:-,Bol016196  locus=Scaffold000157_P1:508234:512076:+,Bol019597  locus=Scaffold000129:263609:264731:-,Bol024575  locus=Scaffold000092:829561:830151:-
Bol014127  locus=Scaffold000178:536863:540152:-,Bol022014  locus=Scaffold000110:711:3936:+,Bol019598  locus=Scaffold000129:277902:279518:-,Bol024579  locus=Scaffold000092:838288:838965:+
Bol014130  locus=Scaffold000178:556087:556874:+,Bol022016  locus=Scaffold000110:9614:11394:-,Bol019601  locus=Scaffold000129:332144:336400:-,Bol024581  locus=Scaffold000092:843441:845775:-
Bol014136  locus=Scaffold000178:663347:663736:+,Bol022017  locus=Scaffold000110:12059:12505:-,Bol019603  locus=Scaffold000129:420358:421620:+,Bol024583  locus=Scaffold000092:849883:851913:-
Bol014138  locus=Scaffold000178:693653:693991:-,Bol022018  locus=Scaffold000110:13483:23208:-,Bol019608  locus=Scaffold000129:457193:457543:+,Bol024584  locus=Scaffold000092:853244:855604:+
Bol014139  locus=Scaffold000178:708227:709059:-,Bol022019  locus=Scaffold000110:23784:24755:+,Bol019609  locus=Scaffold000129:457935:459991:-,Bol024586  locus=Scaffold000092:861012:861924:-
Bol014142  locus=Scaffold000178:731380:732363:+,Bol022020  locus=Scaffold000110:28796:35146:+,Bol019612  locus=Scaffold000129:465588:466043:-,Bol024590  locus=Scaffold000092:882382:885556:+
Bol014143  locus=Scaffold000178:750905:752353:+,Bol022021  locus=Scaffold000110:36682:38201:+,Bol019615  locus=Scaffold000129:490846:495102:+,Bol024599  locus=Scaffold000092:923717:924546:-
Bol014145  locus=Scaffold000178:770944:775488:+,Bol022024  locus=Scaffold000110:86361:88415:+,Bol019616  locus=Scaffold000129:495654:498304:-,Bol024601  locus=Scaffold000092:926948:928363:-
Bol014147  locus=Scaffold000178:784725:791410:-,Bol022025  locus=Scaffold000110:89719:92595:+,Bol019617  locus=Scaffold000129:499152:500586:-,Bol024605  locus=Scaffold000092:975660:976837:+
Bol014148  locus=Scaffold000178:794574:795692:+,Bol022026  locus=Scaffold000110:112831:120619:+,Bol019621  locus=Scaffold000129:517528:519972:-,Bol024607  locus=Scaffold000092:988118:989029:+
Bol014149  locus=Scaffold000178:803841:804170:+,Bol022027  locus=Scaffold000110:145079:147249:+,Bol019622  locus=Scaffold000129:523950:525269:+,Bol024613  locus=Scaffold000092:998574:1003997:+
Bol014151  locus=Scaffold000178:805311:808792:-,Bol022029  locus=Scaffold000110:175131:179056:-,Bol019623  locus=Scaffold000129:527643:528902:+,Bol024616  locus=Scaffold000092:1013374:1015516:+
Bol014152  locus=Scaffold000178:820110:826577:+,Bol022031  locus=Scaffold000110:188543:189738:+,Bol019624  locus=Scaffold000129:531278:533729:-,Bol024617  locus=Scaffold000092:1017995:1020112:-
Bol014153  locus=Scaffold000178:860552:861820:+,Bol022032  locus=Scaffold000110:204252:206412:+,Bol019626  locus=Scaffold000129:553377:554899:-,Bol024620  locus=Scaffold000092:1026513:1028737:-
Bol014154  locus=Scaffold000178:862802:863848:-,Bol022036  locus=Scaffold000110:221934:225208:+,Bol019627  locus=Scaffold000129:570452:571787:-,Bol024622  locus=Scaffold000092:1035513:1035887:-
Bol014156  locus=Scaffold000178:875307:878800:+,Bol022037  locus=Scaffold000110:226127:226633:+,Bol019628  locus=Scaffold000129:572010:573349:+,Bol024626  locus=Scaffold000092:1061363:1063992:-
Bol014158  locus=Scaffold000178:914101:915797:+,Bol022039  locus=Scaffold000110:235838:236775:+,Bol019637  locus=Scaffold000129:627778:628609:+,Bol024627  locus=Scaffold000092:1070613:1071988:+
Bol014159  locus=Scaffold000178:918015:919283:-,Bol022042  locus=Scaffold000110:273971:275302:-,Bol019638  locus=Scaffold000129:629005:630286:-,Bol024629  locus=Scaffold000092:1091264:1094540:-
Bol014161  locus=Scaffold000178:945952:948227:-,Bol022043  locus=Scaffold000110:291402:291938:+,Bol019643  locus=Scaffold000129:727652:729157:-,Bol024630  locus=Scaffold000092:1095051:1097586:-
Bol014163  locus=Scaffold000178:951476:952681:+,Bol022045  locus=Scaffold000110:304130:307368:-,Bol019649  locus=Scaffold000129:761792:763074:-,Bol024632  locus=Scaffold000092:1100623:1101719:+
Bol014164  locus=Scaffold000178:953828:955183:+,Bol022046  locus=Scaffold000110:316646:317718:+,Bol019651  locus=Scaffold000129:769048:770815:+,Bol024633  locus=Scaffold000092:1102815:1103429:+
Bol014166  locus=Scaffold000178:970060:971349:+,Bol022048  locus=Scaffold000110:337663:338283:-,Bol019652  locus=Scaffold000129:771226:773650:-,Bol024635  locus=Scaffold000092:1117400:1120059:+
Bol014167  locus=Scaffold000178:979336:980606:+,Bol022049  locus=Scaffold000110:346042:347143:+,Bol019654  locus=Scaffold000129:787728:790710:-,Bol024636  locus=Scaffold000092:1120707:1125790:-
Bol014170  locus=Scaffold000178:1006673:1008179:+,Bol022051  locus=Scaffold000110:358836:363542:+,Bol019656  locus=Scaffold000129:825266:828794:+,Bol024637  locus=Scaffold000092:1130437:1132015:+
Bol014171  locus=Scaffold000178:1020497:1020910:-,Bol022053  locus=Scaffold000110:368106:372137:-,Bol019657  locus=Scaffold000129:838197:840119:-,Bol024638  locus=Scaffold000092:1132529:1135007:-
Bol011016  locus=Scaffold000214:11944:12456:-,Bol022054  locus=Scaffold000110:373463:374338:-,Bol019659  locus=Scaffold000129:843729:845320:-,Bol024639  locus=Scaffold000092:1137276:1139615:-
Bol011017  locus=Scaffold000214:24483:25025:-,Bol022056  locus=Scaffold000110:398505:400894:+,Bol019662  locus=Scaffold000129:855383:856066:+,Bol024640  locus=Scaffold000092:1141255:1142616:+
Bol011019  locus=Scaffold000214:35440:35844:+,Bol022057  locus=Scaffold000110:401824:402276:+,Bol019663  locus=Scaffold000129:856216:857861:-,Bol024644  locus=Scaffold000092:1155946:1157420:+
Bol011022  locus=Scaffold000214:41970:43256:+,Bol022060  locus=Scaffold000110:419341:429622:-,Bol019664  locus=Scaffold000129:858356:863593:+,Bol024649  locus=Scaffold000092:1200395:1201054:+
Bol011023  locus=Scaffold000214:46440:49910:-,Bol022061  locus=Scaffold000110:439257:441360:+,Bol019666  locus=Scaffold000129:873115:874020:-,Bol024651  locus=Scaffold000092:1219192:1219635:-
Bol011025  locus=Scaffold000214:62517:64210:+,Bol022062  locus=Scaffold000110:441799:442632:-,Bol019669  locus=Scaffold000129:879637:882663:-,Bol024652  locus=Scaffold000092:1220720:1221781:-
Bol011028  locus=Scaffold000214:85685:88750:+,Bol022064  locus=Scaffold000110:445457:446095:-,Bol019672  locus=Scaffold000129:889660:891125:-,Bol024656  locus=Scaffold000092:1235603:1239809:-
Bol011030  locus=Scaffold000214:106884:107381:+,Bol022065  locus=Scaffold000110:464178:465261:+,Bol019677  locus=Scaffold000129:930154:931582:-,Bol024659  locus=Scaffold000092:1246842:1247992:-
Bol011031  locus=Scaffold000214:111358:113033:+,Bol022074  locus=Scaffold000110:524325:527642:+,Bol019678  locus=Scaffold000129:932132:933798:+,Bol024662  locus=Scaffold000092:1259847:1263521:+
Bol011032  locus=Scaffold000214:153445:154388:+,Bol022076  locus=Scaffold000110:531123:531596:+,Bol019679  locus=Scaffold000129:934216:935609:-,Bol024663  locus=Scaffold000092:1263911:1265908:-
Bol011036  locus=Scaffold000214:190023:193082:+,Bol022077  locus=Scaffold000110:541806:543520:+,Bol019681  locus=Scaffold000129:939995:941380:-,Bol024667  locus=Scaffold000092:1291113:1292387:+
Bol011037  locus=Scaffold000214:202402:202740:+,Bol022079  locus=Scaffold000110:557797:559701:-,Bol019688  locus=Scaffold000129:1003098:1006173:+,Bol024668  locus=Scaffold000092:1295818:1300167:+
Bol011041  locus=Scaffold000214:261494:263570:-,Bol022080  locus=Scaffold000110:562133:564711:-,Bol019689  locus=Scaffold000129:1006668:1008087:+,Bol024669  locus=Scaffold000092:1301198:1302317:-
Bol011043  locus=Scaffold000214:301576:305906:-,Bol022082  locus=Scaffold000110:584011:585915:-,Bol019691  locus=Scaffold000129:1012767:1013369:-,Bol024670  locus=Scaffold000092:1305030:1306082:+
Bol011044  locus=Scaffold000214:324742:326570:+,Bol022083  locus=Scaffold000110:590049:591590:+,Bol019695  locus=Scaffold000129:1062683:1064011:+,Bol024672  locus=Scaffold000092:1316564:1320252:+
Bol011045  locus=Scaffold000214:327359:328159:-,Bol022084  locus=Scaffold000110:601685:604343:-,Bol019703  locus=Scaffold000129:1129153:1130031:-,Bol024673  locus=Scaffold000092:1320488:1322523:-
Bol011046  locus=Scaffold000214:333815:334840:+,Bol022085  locus=Scaffold000110:608606:609360:+,Bol019706  locus=Scaffold000129:1185296:1185904:+,Bol024674  locus=Scaffold000092:1325053:1327000:-
Bol011047  locus=Scaffold000214:336298:338187:-,Bol022086  locus=Scaffold000110:618599:620328:+,Bol019707  locus=Scaffold000129:1192212:1194413:+,Bol024677  locus=Scaffold000092:1340345:1341501:-
Bol011049  locus=Scaffold000214:395259:400756:+,Bol022087  locus=Scaffold000110:624140:626501:+,Bol019708  locus=Scaffold000129:1194574:1196199:-,Bol024681  locus=Scaffold000092:1344991:1347651:-
Bol011051  locus=Scaffold000214:406790:407131:-,Bol022088  locus=Scaffold000110:628659:630286:+,Bol019713  locus=Scaffold000129:1237604:1238179:+,Bol024687  locus=Scaffold000092:1364184:1366210:+
Bol011052  locus=Scaffold000214:447172:453420:+,Bol022089  locus=Scaffold000110:638693:641770:+,Bol019716  locus=Scaffold000129:1254465:1256566:+,Bol024689  locus=Scaffold000092:1369407:1369853:+
Bol011055  locus=Scaffold000214:494701:496044:-,Bol022090  locus=Scaffold000110:643065:646180:+,Bol019717  locus=Scaffold000129:1270406:1272021:+,Bol024692  locus=Scaffold000092:1388283:1390493:+
Bol011058  locus=Scaffold000214:511386:512998:-,Bol022091  locus=Scaffold000110:671484:673222:+,Bol019719  locus=Scaffold000129:1283737:1284621:-,Bol024693  locus=Scaffold000092:1410129:1410497:-
Bol011060  locus=Scaffold000214:534192:535143:-,Bol022092  locus=Scaffold000110:673380:673694:+,Bol019721  locus=Scaffold000129:1288329:1289914:-,Bol024696  locus=Scaffold000092:1433757:1436257:+
Bol011062  locus=Scaffold000214:544279:547022:+,Bol022093  locus=Scaffold000110:674423:675199:-,Bol024437  locus=Scaffold000092:18179:19228:+,Bol024697  locus=Scaffold000092:1437170:1438281:-
Bol011063  locus=Scaffold000214:549138:550427:-,Bol022094  locus=Scaffold000110:677328:678815:+,Bol024439  locus=Scaffold000092:21415:23463:+,Bol024700  locus=Scaffold000092:1458360:1461398:+
Bol011064  locus=Scaffold000214:563639:564107:+,Bol022096  locus=Scaffold000110:683899:686846:-,Bol024440  locus=Scaffold000092:23893:26301:-,Bol024702  locus=Scaffold000092:1466468:1467887:-
Bol011065  locus=Scaffold000214:586733:587875:+,Bol022097  locus=Scaffold000110:687270:688825:+,Bol024441  locus=Scaffold000092:31601:31993:-,Bol024704  locus=Scaffold000092:1470090:1471297:-
Bol011067  locus=Scaffold000214:598225:598794:+,Bol022099  locus=Scaffold000110:695365:696681:-,Bol024446  locus=Scaffold000092:57577:62505:-,Bol024705  locus=Scaffold000092:1474785:1478236:-
Bol011074  locus=Scaffold000214:703148:704036:+,Bol022100  locus=Scaffold000110:696973:702953:+,Bol024447  locus=Scaffold000092:63551:65320:-,Bol024706  locus=Scaffold000092:1510113:1510972:+
Bol011076  locus=Scaffold000214:720332:720706:+,Bol022101  locus=Scaffold000110:703450:704895:+,Bol024449  locus=Scaffold000092:75297:77345:-,Bol024707  locus=Scaffold000092:1526310:1527973:+
Bol011077  locus=Scaffold000214:721362:723804:-,Bol022102  locus=Scaffold000110:705360:706242:+,Bol024452  locus=Scaffold000092:83539:85499:-,Bol024710  locus=Scaffold000092:1549331:1550889:+
Bol011079  locus=Scaffold000214:729917:732532:-,Bol022103  locus=Scaffold000110:707080:708952:+,Bol024453  locus=Scaffold000092:89401:90173:-,Bol024712  locus=Scaffold000092:1571722:1575034:+
Bol011081  locus=Scaffold000214:757216:758445:-,Bol022104  locus=Scaffold000110:712149:714050:-,Bol024460  locus=Scaffold000092:115476:115886:+,Bol024714  locus=Scaffold000092:1584715:1585644:-
Bol011082  locus=Scaffold000214:763151:768938:+,Bol022105  locus=Scaffold000110:719573:721443:+,Bol024461  locus=Scaffold000092:121862:123681:+,Bol024715  locus=Scaffold000092:1586531:1594037:-
Bol011083  locus=Scaffold000214:769581:771996:+,Bol022107  locus=Scaffold000110:724295:725140:-,Bol024462  locus=Scaffold000092:127788:129998:-,Bol024721  locus=Scaffold000092:1632829:1635287:+
Bol011084  locus=Scaffold000214:772674:773782:-,Bol022108  locus=Scaffold000110:725724:728480:-,Bol024463  locus=Scaffold000092:131608:134376:+,Bol024723  locus=Scaffold000092:1643529:1646654:+
Bol011089  locus=Scaffold000214:831619:833299:+,Bol022109  locus=Scaffold000110:729161:729992:-,Bol024467  locus=Scaffold000092:149930:151757:+,Bol024729  locus=Scaffold000092:1663993:1669446:-
Bol011090  locus=Scaffold000214:841962:843623:+,Bol022110  locus=Scaffold000110:730783:732206:-,Bol024469  locus=Scaffold000092:188361:192880:-,Bol005296  locus=Scaffold000302:92062:95516:-
Bol011091  locus=Scaffold000214:868826:871391:+,Bol022112  locus=Scaffold000110:747849:748633:+,Bol024472  locus=Scaffold000092:196129:198231:-,Bol005304  locus=Scaffold000302:189185:189856:-
Bol011092  locus=Scaffold000214:874102:875052:+,Bol022113  locus=Scaffold000110:751234:751647:-,Bol024474  locus=Scaffold000092:200768:202461:+,Bol005307  locus=Scaffold000302:305232:306014:-
